Tanggal;Tn;Tx;Tavg;RH_avg;RR;ss;ff_x;ddd_x;ff_avg;ddd_car
23/08/2018;26.00;31.20;28.30;73.00;0.00;6.60;5.00;330.00;1.00;N 
24/08/2018;26.00;32.20;28.60;73.00;0.00;4.30;3.00;30.00;1.00;N 
25/08/2018;27.00;33.00;28.90;67.00;0.00;5.20;4.00;90.00;1.00;N 
26/08/2018;25.00;33.40;28.80;69.00;0.00;6.00;4.00;110.00;2.00;N 
27/08/2018;26.00;34.20;29.10;68.00;0.00;6.00;4.00;50.00;1.00;N 
28/08/2018;26.00;32.00;28.60;75.00;0.00;7.00;5.00;310.00;2.00;N 
29/08/2018;27.00;33.00;28.50;71.00;0.00;6.60;5.00;310.00;1.00;N 
30/08/2018;27.00;33.40;29.10;70.00;0.00;2.40;4.00;60.00;1.00;N 
31/08/2018;26.00;33.60;28.80;70.00;0.00;6.50;3.00;70.00;1.00;N 
01/09/2018;24.00;32.80;27.60;77.00;10.60;6.20;4.00;320.00;2.00;N 
02/09/2018;25.00;32.20;27.50;80.00;0.00;4.20;5.00;310.00;1.00;N 
03/09/2018;24.00;31.80;27.80;79.00;17.60;7.60;8.00;300.00;2.00;N 
04/09/2018;26.00;31.20;27.90;65.00;0.00;6.00;3.00;300.00;1.00;N 
05/09/2018;26.00;31.80;28.50;65.00;0.00;6.70;3.00;120.00;1.00;N 
06/09/2018;26.00;34.20;29.80;67.00;0.00;6.00;3.00;90.00;1.00;N 
07/09/2018;26.00;34.60;29.30;68.00;0.00;5.60;5.00;350.00;1.00;N 
08/09/2018;26.00;32.40;28.80;72.00;0.00;6.60;3.00;340.00;1.00;N 
09/09/2018;26.00;34.60;29.60;62.00;0.00;6.40;5.00;70.00;1.00;N 
10/09/2018;26.00;35.20;30.00;60.00;0.00;8.80;4.00;170.00;1.00;N 
11/09/2018;26.00;34.80;29.20;68.00;0.00;8.50;5.00;200.00;2.00;S 
12/09/2018;25.00;32.80;29.00;68.00;0.00;8.60;4.00;310.00;1.00;N 
13/09/2018;26.00;32.20;28.10;69.00;0.00;8.50;5.00;310.00;1.00;N 
14/09/2018;25.00;31.40;28.10;66.00;0.00;5.00;4.00;300.00;1.00;N 
15/09/2018;26.00;33.20;28.90;65.00;0.00;7.50;4.00;230.00;1.00;N 
16/09/2018;26.00;34.20;29.00;63.00;0.00;6.50;7.00;80.00;2.00;E 
17/09/2018;25.00;35.40;29.40;59.00;0.00;7.40;4.00;90.00;2.00;E 
18/09/2018;25.00;34.80;30.00;60.00;0.00;8.50;5.00;110.00;2.00;N 
19/09/2018;27.00;31.60;29.00;69.00;0.00;6.60;4.00;130.00;1.00;N 
20/09/2018;27.00;33.40;29.30;67.00;0.00;0.00;4.00;150.00;1.00;N 
21/09/2018;25.00;29.20;27.20;79.00;0.00;2.80;4.00;130.00;1.00;N 
22/09/2018;25.00;33.60;28.40;73.00;36.60;0.00;4.00;310.00;1.00;N 
23/09/2018;26.00;32.40;29.00;70.00;0.00;9.20;5.00;280.00;2.00;N 
24/09/2018;25.00;32.00;28.50;71.00;0.00;5.00;3.00;300.00;1.00;N 
25/09/2018;26.00;31.60;28.60;69.00;0.00;9.00;6.00;310.00;2.00;N 
26/09/2018;26.00;33.20;29.10;65.00;0.00;9.30;4.00;130.00;2.00;N 
27/09/2018;26.00;32.60;28.60;71.00;0.00;6.80;5.00;310.00;2.00;N 
28/09/2018;25.00;35.40;28.80;69.00;0.00;7.00;4.00;350.00;1.00;N 
29/09/2018;25.00;33.50;28.60;67.00;0.00;8.00;4.00;90.00;1.00;N 
30/09/2018;26.00;32.00;29.20;68.00;0.00;8.40;4.00;10.00;1.00;N 
01/10/2018;27.00;33.00;29.30;71.00;0.00;7.60;6.00;300.00;2.00;N 
02/10/2018;27.00;32.00;29.00;73.00;0.00;6.30;4.00;150.00;1.00;N 
03/10/2018;26.00;32.40;29.40;72.00;0.00;5.50;5.00;290.00;2.00;N 
04/10/2018;26.00;33.40;29.50;75.00;0.00;6.60;6.00;350.00;2.00;N 
05/10/2018;27.00;34.40;30.80;67.00;0.00;6.80;3.00;110.00;2.00;N 
06/10/2018;27.00;33.40;29.50;71.00;0.00;8.00;4.00;360.00;1.00;N 
07/10/2018;27.00;35.40;30.10;63.00;0.00;8.30;4.00;70.00;1.00;N 
08/10/2018;27.00;34.80;29.80;63.00;0.00;7.00;4.00;150.00;1.00;N 
09/10/2018;26.00;35.20;30.50;58.00;0.00;8.00;5.00;300.00;2.00;N 
10/10/2018;27.00;33.00;29.60;67.00;0.00;8.20;4.00;320.00;1.00;N 
11/10/2018;27.00;32.80;30.10;68.00;0.00;8.00;5.00;340.00;1.00;N 
12/10/2018;28.00;32.80;29.60;73.00;0.00;8.00;5.00;290.00;1.00;N 
13/10/2018;27.00;33.00;29.90;67.00;0.00;7.20;4.00;120.00;1.00;N 
14/10/2018;26.00;33.40;29.20;73.00;0.00;2.50;4.00;270.00;1.00;N 
15/10/2018;27.00;33.60;30.00;71.00;0.00;6.50;4.00;60.00;1.00;N 
16/10/2018;27.00;32.00;29.40;74.00;0.00;7.00;4.00;330.00;1.00;N 
17/10/2018;27.00;33.60;29.50;73.00;0.00;7.20;5.00;30.00;1.00;N 
18/10/2018;27.00;33.40;29.20;69.00;0.00;4.30;4.00;170.00;1.00;N 
19/10/2018;25.00;33.20;28.80;71.00;14.30;6.00;3.00;350.00;1.00;N 
20/10/2018;26.00;32.80;29.50;72.00;0.00;5.60;6.00;290.00;1.00;N 
21/10/2018;27.00;34.60;30.20;68.00;0.00;6.00;4.00;20.00;1.00;N 
22/10/2018;27.00;33.00;29.90;71.00;0.00;7.50;4.00;100.00;1.00;N 
23/10/2018;24.00;32.80;27.00;83.00;26.80;5.00;4.00;190.00;1.00;N 
24/10/2018;25.00;33.60;29.40;73.00;0.50;2.00;4.00;350.00;1.00;N 
25/10/2018;26.00;33.20;29.60;73.00;0.00;8.50;4.00;30.00;1.00;N 
26/10/2018;27.00;32.60;29.90;74.00;0.00;8.90;4.00;350.00;1.00;N 
27/10/2018;26.00;32.60;29.10;74.00;2.50;9.00;3.00;100.00;1.00;N 
28/10/2018;26.00;32.60;29.10;76.00;2.20;3.00;4.00;260.00;2.00;N 
29/10/2018;25.00;32.20;28.60;80.00;94.50;5.40;4.00;30.00;1.00;N 
30/10/2018;26.00;32.20;28.70;79.00;18.80;6.90;4.00;310.00;1.00;N 
31/10/2018;27.00;34.00;29.70;71.00;0.00;2.00;4.00;80.00;1.00;N 
01/11/2018;27.00;32.40;29.40;71.00;0.00;3.70;3.00;150.00;1.00;N 
02/11/2018;25.00;32.60;28.90;76.00;20.00;4.00;4.00;60.00;1.00;N 
03/11/2018;26.00;32.80;28.70;75.00;0.00;3.20;5.00;190.00;2.00;N 
04/11/2018;25.00;31.40;28.80;76.00;0.00;0.30;4.00;340.00;1.00;N 
05/11/2018;27.00;32.00;29.40;75.00;0.00;4.50;4.00;310.00;1.00;N 
06/11/2018;27.00;33.20;29.70;69.00;0.00;0.80;3.00;200.00;1.00;N 
07/11/2018;26.00;32.60;29.00;77.00;0.00;5.00;3.00;290.00;1.00;N 
08/11/2018;27.00;31.40;28.40;80.00;0.50;1.30;5.00;90.00;1.00;N 
09/11/2018;26.00;30.80;27.80;84.00;1.20;0.00;4.00;360.00;1.00;N 
10/11/2018;26.00;32.40;28.50;76.00;8.50;2.00;4.00;310.00;1.00;N 
11/11/2018;26.00;31.00;28.40;79.00;0.00;5.00;4.00;290.00;1.00;N 
12/11/2018;26.00;32.60;28.90;77.00;0.00;1.00;5.00;320.00;1.00;N 
13/11/2018;27.00;33.20;29.10;74.00;0.00;0.30;4.00;250.00;1.00;N 
14/11/2018;25.00;33.60;29.30;70.00;0.00;3.20;4.00;260.00;2.00;W 
15/11/2018;27.00;36.60;29.90;65.00;0.00;1.50;5.00;150.00;2.00;N 
16/11/2018;26.00;34.00;30.50;71.00;9.40;7.00;5.00;20.00;1.00;N 
17/11/2018;28.00;33.80;30.40;67.00;0.00;8.20;4.00;290.00;1.00;N 
18/11/2018;27.00;32.60;29.80;69.00;0.00;7.00;4.00;300.00;1.00;N 
19/11/2018;26.00;32.40;29.60;72.00;0.00;0.40;4.00;290.00;1.00;N 
20/11/2018;27.00;32.40;29.30;73.00;0.00;5.50;5.00;320.00;1.00;N 
21/11/2018;27.00;33.00;29.80;70.00;0.00;5.70;4.00;60.00;1.00;N 
22/11/2018;26.00;35.00;28.70;78.00;0.00;2.00;5.00;320.00;1.00;N 
23/11/2018;26.00;32.80;27.80;82.00;47.00;5.30;4.00;270.00;1.00;N 
24/11/2018;25.00;32.00;28.20;80.00;12.00;6.50;4.00;290.00;1.00;N 
25/11/2018;26.00;31.60;28.60;77.00;0.00;2.90;3.00;320.00;1.00;N 
26/11/2018;27.00;30.00;27.60;81.00;0.00;1.80;3.00;110.00;1.00;N 
27/11/2018;24.00;32.00;28.20;79.00;13.20;1.00;4.00;120.00;1.00;N 
28/11/2018;26.00;32.60;28.90;80.00;22.00;6.00;5.00;190.00;2.00;S 
29/11/2018;26.00;31.60;27.90;81.00;0.00;4.00;3.00;150.00;1.00;N 
30/11/2018;25.00;32.00;27.50;82.00;7.10;3.00;3.00;90.00;1.00;N 
01/12/2018;25.00;31.20;28.60;80.00;0.00;2.00;4.00;350.00;0.00;C 
02/12/2018;27.00;31.60;29.10;74.00;0.00;0.00;3.00;340.00;1.00;N 
03/12/2018;27.00;31.00;27.50;85.00;0.00;2.20;3.00;310.00;0.00;N 
04/12/2018;26.00;30.80;27.80;81.00;11.40;0.00;3.00;340.00;1.00;N 
05/12/2018;25.00;33.20;28.20;82.00;2.00;1.60;3.00;310.00;1.00;C 
06/12/2018;26.00;31.40;28.10;78.00;1.00;5.20;4.00;340.00;1.00;C 
07/12/2018;26.00;32.40;28.90;75.00;4.00;4.00;4.00;300.00;1.00;N 
08/12/2018;26.00;32.60;29.30;77.00;0.00;6.20;4.00;280.00;1.00;C 
09/12/2018;27.00;31.60;29.00;79.00;0.00;0.50;3.00;340.00;1.00;C 
10/12/2018;27.00;31.60;28.50;79.00;0.00;0.00;5.00;320.00;1.00;C 
11/12/2018;27.00;33.40;29.10;75.00;0.00;1.50;5.00;310.00;1.00;N 
12/12/2018;27.00;33.60;28.40;78.00;0.00;4.00;3.00;330.00;1.00;N 
13/12/2018;25.00;34.20;29.40;75.00;0.80;1.20;4.00;280.00;1.00;N 
14/12/2018;26.00;34.20;29.30;70.00;0.00;5.30;3.00;150.00;2.00;W 
15/12/2018;26.00;32.00;28.50;73.00;6.00;6.00;6.00;310.00;2.00;W 
16/12/2018;27.00;34.60;29.60;67.00;0.00;4.00;5.00;250.00;2.00;W 
17/12/2018;27.00;35.40;30.20;67.00;0.00;3.50;4.00;10.00;2.00;C 
18/12/2018;27.00;33.40;29.10;73.00;0.00;8.00;5.00;310.00;1.00;C 
19/12/2018;26.00;33.60;28.40;78.00;23.40;;5.00;290.00;2.00;C 
20/12/2018;25.00;34.20;29.70;69.00;0.00;;5.00;250.00;2.00;C 
21/12/2018;27.00;32.40;29.00;66.00;0.00;7.40;4.00;300.00;2.00;NW
22/12/2018;27.00;30.00;28.60;77.00;0.00;4.00;3.00;340.00;1.00;C 
23/12/2018;26.00;30.60;27.30;78.00;0.00;0.00;6.00;240.00;2.00;W 
24/12/2018;26.00;32.40;29.00;70.00;0.00;0.10;5.00;280.00;2.00;W 
25/12/2018;24.00;31.60;27.10;81.00;0.00;4.20;6.00;250.00;3.00;SW
26/12/2018;25.00;30.00;26.70;82.00;2.70;2.70;5.00;280.00;2.00;W 
27/12/2018;25.00;33.00;28.80;71.00;1.00;0.50;6.00;280.00;3.00;W 
28/12/2018;26.00;34.00;29.30;67.00;0.00;6.00;8.00;250.00;3.00;W 
29/12/2018;26.00;34.00;29.50;72.00;0.00;8.00;6.00;290.00;4.00;W 
30/12/2018;26.00;34.40;30.20;69.00;0.00;5.40;6.00;250.00;4.00;SW
31/12/2018;27.00;32.80;28.80;71.00;0.00;8.00;7.00;230.00;3.00;SW
01/01/2019;24.00;30.60;26.00;84.00;8.50;5.50;4.00;240.00;2.00;SW
02/01/2019;24.20;33.00;28.30;75.00;2.30;1.20;5.00;290.00;2.00;W 
03/01/2019;24.60;33.40;28.30;74.00;0.40;4.60;5.00;280.00;2.00;W 
04/01/2019;24.80;34.00;29.30;67.00;0.00;6.00;7.00;250.00;3.00;W 
05/01/2019;26.40;33.40;28.90;71.00;0.00;8.80;5.00;280.00;1.00;C 
06/01/2019;26.60;32.60;29.40;72.00;0.00;4.30;4.00;340.00;1.00;C 
07/01/2019;27.40;33.40;29.70;77.00;0.00;8.00;5.00;270.00;2.00;C 
08/01/2019;25.00;32.00;28.20;80.00;9.60;7.90;5.00;300.00;2.00;C 
09/01/2019;26.00;32.40;28.90;80.00;3.00;5.20;5.00;290.00;2.00;C 
10/01/2019;24.00;32.40;27.70;83.00;70.40;3.60;4.00;310.00;1.00;C 
11/01/2019;25.00;31.60;29.00;79.00;2.00;5.50;3.00;310.00;1.00;C 
12/01/2019;23.60;32.00;28.60;80.00;17.00;8.00;6.00;260.00;2.00;C 
13/01/2019;25.00;32.20;28.10;81.00;3.00;5.40;3.00;170.00;1.00;C 
14/01/2019;23.00;29.80;27.40;78.00;5.20;1.00;4.00;320.00;1.00;C 
15/01/2019;26.00;32.00;28.50;79.00;1.60;0.70;4.00;290.00;2.00;W 
16/01/2019;26.20;29.40;27.90;81.00;0.00;1.50;3.00;300.00;1.00;C 
17/01/2019;26.00;32.00;28.30;78.00;2.30;0.00;4.00;260.00;2.00;C 
18/01/2019;26.00;31.40;28.00;78.00;0.00;2.30;3.00;290.00;2.00;C 
19/01/2019;24.60;30.60;27.50;81.00;17.60;2.00;5.00;280.00;1.00;C 
20/01/2019;25.80;30.80;28.30;78.00;1.50;1.00;4.00;300.00;2.00;C 
21/01/2019;26.00;30.40;27.60;84.00;3.00;3.00;3.00;270.00;1.00;W 
22/01/2019;24.60;29.30;26.10;89.00;5.60;0.10;6.00;280.00;1.00;C 
23/01/2019;24.00;31.60;27.50;80.00;26.90;0.00;4.00;290.00;1.00;C 
24/01/2019;24.60;31.00;27.50;82.00;7.00;1.00;7.00;280.00;3.00;NW
25/01/2019;24.00;29.40;26.30;87.00;45.10;6.70;3.00;310.00;1.00;C 
26/01/2019;24.60;30.40;27.90;83.00;36.60;0.00;6.00;290.00;2.00;W 
27/01/2019;24.60;28.80;27.40;86.00;11.00;3.40;5.00;300.00;1.00;C 
28/01/2019;25.80;30.40;28.10;80.00;14.00;0.00;4.00;220.00;2.00;C 
29/01/2019;23.80;30.40;27.80;80.00;1.40;1.00;5.00;300.00;1.00;C 
30/01/2019;23.80;31.00;27.30;86.00;86.60;5.00;4.00;310.00;1.00;C 
31/01/2019;25.00;31.00;26.80;86.00;0.60;5.30;5.00;270.00;2.00;W 
01/02/2019;25.00;31.00;27.00;83.00;8.10;3.50;3.00;260.00;1.00;C 
02/02/2019;24.00;30.80;27.90;80.00;2.20;3.20;5.00;300.00;2.00;C 
03/02/2019;25.80;31.40;28.00;83.00;0.00;4.80;4.00;280.00;1.00;C 
04/02/2019;26.60;31.60;28.50;80.00;14.00;6.50;7.00;290.00;2.00;C 
05/02/2019;25.20;31.80;28.50;80.00;0.00;2.80;5.00;300.00;1.00;C 
06/02/2019;26.20;31.00;27.40;84.00;4.50;5.40;4.00;180.00;1.00;C 
07/02/2019;24.00;31.80;29.20;77.00;4.20;4.00;4.00;340.00;1.00;C 
08/02/2019;26.20;31.60;28.40;83.00;0.00;7.60;7.00;330.00;2.00;C 
09/02/2019;26.40;32.60;28.80;74.00;0.00;7.80;5.00;190.00;1.00;C 
10/02/2019;25.00;32.60;27.90;82.00;0.00;5.00;5.00;290.00;2.00;C 
11/02/2019;25.00;31.60;26.80;83.00;20.10;6.00;5.00;290.00;1.00;C 
12/02/2019;25.60;29.80;27.80;82.00;14.50;4.30;4.00;290.00;2.00;W 
13/02/2019;25.60;31.60;28.40;78.00;49.00;3.00;4.00;240.00;1.00;C 
14/02/2019;24.60;31.80;28.70;76.00;0.00;1.00;4.00;40.00;1.00;C 
15/02/2019;25.60;30.20;28.20;79.00;0.00;9.00;4.00;330.00;1.00;C 
16/02/2019;25.50;30.60;27.60;84.00;20.50;3.00;4.00;280.00;1.00;C 
17/02/2019;24.60;30.80;27.50;80.00;45.00;2.50;4.00;260.00;1.00;C 
18/02/2019;24.80;32.20;29.00;76.00;0.00;7.00;6.00;310.00;2.00;C 
19/02/2019;27.00;33.00;29.30;76.00;0.00;4.20;4.00;340.00;1.00;C 
20/02/2019;26.60;31.00;28.10;84.00;24.00;6.00;4.00;310.00;1.00;C 
21/02/2019;26.00;31.40;27.60;86.00;21.70;1.40;4.00;310.00;1.00;C 
22/02/2019;25.60;31.00;27.80;80.00;10.40;2.00;5.00;260.00;2.00;C 
23/02/2019;24.00;31.50;27.80;82.00;27.00;3.00;6.00;330.00;2.00;C 
24/02/2019;25.80;32.00;28.40;77.00;2.40;7.00;5.00;320.00;2.00;C 
25/02/2019;25.00;32.40;29.20;76.00;0.00;5.20;5.00;320.00;2.00;NW
26/02/2019;26.40;34.00;29.70;76.00;0.00;6.00;4.00;90.00;2.00;C 
27/02/2019;26.00;33.60;29.10;83.00;0.00;8.90;4.00;290.00;1.00;C 
28/02/2019;26.60;32.60;29.10;82.00;2.50;8.00;7.00;360.00;1.00;C 
01/03/2019;26.80;31.00;28.30;80.00;1.00;5.00;5.00;310.00;2.00;C 
02/03/2019;23.80;31.80;28.50;78.00;0.90;3.20;5.00;360.00;2.00;C 
03/03/2019;25.00;30.00;27.10;86.00;3.50;3.00;3.00;300.00;1.00;C 
04/03/2019;24.20;32.00;28.00;82.00;34.50;0.80;4.00;360.00;2.00;C 
05/03/2019;24.00;31.60;27.50;82.00;75.60;8.00;3.00;360.00;1.00;C 
06/03/2019;24.60;29.00;25.70;88.00;90.50;4.00;3.00;200.00;1.00;C 
07/03/2019;24.00;30.40;27.20;78.00;5.40;0.00;5.00;320.00;1.00;C 
08/03/2019;25.00;32.00;28.60;79.00;0.00;0.00;8.00;320.00;2.00;C 
09/03/2019;24.40;31.80;27.50;81.00;22.00;7.50;7.00;320.00;2.00;C 
10/03/2019;25.00;32.00;28.40;77.00;0.00;4.00;5.00;210.00;1.00;C 
11/03/2019;26.20;31.80;28.10;78.00;0.40;2.20;6.00;240.00;2.00;C 
12/03/2019;25.00;30.00;27.10;84.00;4.10;3.10;6.00;340.00;2.00;C 
13/03/2019;24.80;32.00;28.00;79.00;6.80;0.60;4.00;300.00;1.00;C 
14/03/2019;24.00;32.40;27.90;73.00;28.00;2.00;3.00;200.00;1.00;C 
15/03/2019;24.60;32.80;28.70;78.00;0.00;5.30;7.00;320.00;2.00;C 
16/03/2019;25.00;32.20;28.60;74.00;0.50;5.00;5.00;220.00;2.00;C 
17/03/2019;26.20;31.80;27.80;78.00;0.00;3.40;5.00;310.00;2.00;C 
18/03/2019;25.40;32.80;28.00;76.00;7.80;1.00;5.00;280.00;1.00;C 
19/03/2019;25.80;30.40;27.70;78.00;2.80;2.60;5.00;280.00;2.00;W 
20/03/2019;25.00;31.60;28.30;77.00;;1.00;8.00;320.00;3.00;SW
21/03/2019;26.20;32.20;28.40;76.00;0.00;7.00;5.00;300.00;2.00;C 
22/03/2019;26.80;32.80;29.20;74.00;0.00;3.00;4.00;150.00;2.00;C 
23/03/2019;27.00;33.80;29.20;76.00;3.20;7.00;7.00;360.00;2.00;C 
24/03/2019;25.00;33.80;29.10;74.00;1.20;6.00;4.00;270.00;2.00;W 
25/03/2019;26.40;32.60;27.70;80.00;0.00;7.00;4.00;260.00;1.00;C 
26/03/2019;25.60;33.20;28.80;79.00;5.00;3.20;8.00;260.00;2.00;C 
27/03/2019;25.00;33.00;28.20;82.00;10.50;8.30;4.00;270.00;1.00;C 
28/03/2019;25.00;34.80;29.40;74.00;17.00;6.40;5.00;290.00;2.00;C 
29/03/2019;25.00;33.20;28.70;77.00;1.00;2.50;9.00;330.00;2.00;C 
30/03/2019;25.80;32.60;28.70;79.00;5.00;7.30;4.00;340.00;1.00;C 
31/03/2019;25.80;32.60;28.50;78.00;0.60;6.50;7.00;310.00;1.00;C 
01/04/2019;26.60;32.60;28.30;76.00;0.00;4.50;4.00;200.00;2.00;C 
02/04/2019;25.00;33.00;27.70;79.00;12.00;5.00;6.00;280.00;2.00;C 
03/04/2019;25.00;32.80;28.10;82.00;8.80;6.10;6.00;290.00;2.00;C 
04/04/2019;25.20;32.80;29.40;74.00;5.60;7.80;4.00;300.00;2.00;NW
05/04/2019;26.80;32.20;28.50;79.00;0.00;6.00;5.00;320.00;2.00;C 
06/04/2019;26.60;32.40;28.50;80.00;1.70;3.50;4.00;200.00;1.00;C 
07/04/2019;25.00;33.20;28.00;78.00;2.00;5.50;6.00;280.00;1.00;C 
08/04/2019;24.80;33.20;29.10;82.00;50.60;6.80;6.00;270.00;2.00;C 
09/04/2019;25.00;32.20;28.60;80.00;3.50;5.20;6.00;310.00;2.00;C 
10/04/2019;25.00;32.80;29.50;74.00;0.00;3.00;4.00;200.00;1.00;C 
11/04/2019;26.00;35.20;30.40;70.00;0.00;3.00;7.00;300.00;2.00;C 
12/04/2019;26.00;33.00;29.50;75.00;0.00;6.90;4.00;280.00;2.00;W 
13/04/2019;27.00;33.20;29.80;75.00;0.00;3.90;8.00;330.00;2.00;C 
14/04/2019;25.80;34.00;29.60;70.00;1.00;6.30;4.00;260.00;1.00;C 
15/04/2019;26.00;33.00;28.80;78.00;0.00;6.20;6.00;320.00;2.00;C 
16/04/2019;25.00;33.20;28.30;81.00;6.80;3.60;5.00;320.00;1.00;C 
17/04/2019;26.00;32.40;28.90;80.00;1.80;4.00;3.00;300.00;1.00;C 
18/04/2019;26.40;34.60;30.70;74.00;0.00;5.30;6.00;120.00;2.00;C 
19/04/2019;26.00;32.00;27.90;86.00;18.20;6.90;5.00;100.00;1.00;C 
20/04/2019;25.00;30.80;27.80;83.00;12.90;2.80;4.00;330.00;1.00;C 
21/04/2019;25.60;33.80;29.40;80.00;5.60;0.50;5.00;290.00;2.00;C 
22/04/2019;27.20;34.80;30.10;69.00;11.00;5.50;6.00;280.00;2.00;C 
23/04/2019;25.20;34.40;30.30;72.00;0.00;6.60;7.00;100.00;2.00;C 
24/04/2019;27.40;30.60;28.00;84.00;0.00;5.00;4.00;340.00;1.00;C 
25/04/2019;25.40;34.20;29.30;77.00;22.80;0.00;4.00;80.00;1.00;C 
26/04/2019;26.00;33.20;28.30;84.00;13.20;6.00;5.00;320.00;1.00;C 
27/04/2019;26.20;30.80;27.90;85.00;1.80;4.30;4.00;320.00;1.00;C 
28/04/2019;27.00;31.00;28.50;82.00;0.00;0.10;3.00;200.00;1.00;C 
29/04/2019;26.40;31.40;28.90;81.00;5.50;2.30;3.00;270.00;1.00;C 
30/04/2019;26.40;31.60;28.20;83.00;9.80;0.50;4.00;80.00;1.00;C 
01/05/2019;26.00;31.40;28.60;76.00;24.50;1.50;5.00;240.00;3.00;W 
02/05/2019;25.60;34.40;29.60;72.00;0.00;1.00;4.00;260.00;2.00;W 
03/05/2019;26.40;32.40;29.20;78.00;0.00;6.00;4.00;360.00;1.00;C 
04/05/2019;27.00;32.60;29.50;79.00;0.00;6.00;4.00;300.00;2.00;C 
05/05/2019;26.00;32.60;29.10;80.00;8.00;5.00;6.00;310.00;2.00;C 
06/05/2019;27.00;32.00;29.00;78.00;0.00;6.00;3.00;340.00;1.00;C 
07/05/2019;26.00;33.20;29.40;77.00;0.00;1.50;5.00;310.00;1.00;C 
08/05/2019;27.00;33.40;29.00;77.00;0.00;6.00;3.00;270.00;1.00;C 
09/05/2019;26.00;33.20;28.80;78.00;0.00;5.20;6.00;330.00;2.00;C 
10/05/2019;26.00;31.80;28.40;78.00;8.00;6.40;4.00;290.00;1.00;C 
11/05/2019;26.00;33.00;29.40;81.00;3.80;2.60;3.00;110.00;1.00;C 
12/05/2019;27.00;34.20;29.90;76.00;0.00;5.00;4.00;260.00;1.00;C 
13/05/2019;27.00;34.20;30.00;72.00;0.00;;8.00;330.00;1.00;C 
14/05/2019;28.00;34.80;30.30;72.00;0.00;6.80;4.00;50.00;2.00;E 
15/05/2019;26.00;34.40;30.40;74.00;0.00;6.40;4.00;90.00;2.00;E 
16/05/2019;25.00;32.80;29.10;77.00;0.00;4.50;4.00;330.00;1.00;C 
17/05/2019;26.00;32.40;28.70;80.00;1.20;5.00;4.00;350.00;1.00;C 
18/05/2019;26.00;32.40;29.10;77.00;2.30;5.00;4.00;130.00;1.00;C 
19/05/2019;27.00;33.40;29.60;70.00;0.00;3.00;4.00;80.00;2.00;E 
20/05/2019;27.00;34.40;30.30;72.00;0.00;6.00;4.00;350.00;2.00;C 
21/05/2019;28.00;34.20;30.30;71.00;0.00;6.20;4.00;70.00;1.00;C 
22/05/2019;27.00;33.80;29.80;69.00;0.00;7.00;4.00;290.00;2.00;C 
23/05/2019;27.00;35.00;30.50;68.00;0.00;6.00;5.00;100.00;2.00;E 
24/05/2019;27.00;34.60;30.20;66.00;0.00;6.40;3.00;70.00;1.00;C 
25/05/2019;27.00;34.00;29.60;71.00;0.00;6.50;4.00;40.00;1.00;C 
26/05/2019;27.00;33.80;29.80;70.00;0.00;6.30;5.00;330.00;1.00;C 
27/05/2019;27.00;34.80;30.60;69.00;;5.50;5.00;60.00;2.00;E 
28/05/2019;27.00;34.40;30.30;68.00;0.00;6.50;4.00;60.00;2.00;C 
29/05/2019;28.00;34.40;30.10;72.00;0.00;6.30;6.00;120.00;2.00;E 
30/05/2019;27.00;33.80;29.50;73.00;0.00;6.00;3.00;150.00;1.00;C 
31/05/2019;26.00;34.80;30.60;66.00;0.00;6.50;4.00;330.00;1.00;C 
01/06/2019;27.00;33.20;29.40;72.00;0.00;6.50;3.00;310.00;1.00;C 
02/06/2019;27.00;32.60;29.50;74.00;0.00;5.20;6.00;320.00;2.00;C 
03/06/2019;27.00;32.80;28.60;71.00;0.00;4.30;4.00;130.00;1.00;C 
04/06/2019;26.00;33.60;29.60;71.00;0.00;1.00;6.00;80.00;2.00;E 
05/06/2019;26.00;34.20;29.50;74.00;0.00;5.00;4.00;40.00;1.00;C 
06/06/2019;27.00;34.00;30.00;75.00;0.00;6.50;4.00;50.00;2.00;E 
07/06/2019;27.00;32.40;29.30;73.00;0.00;5.00;4.00;200.00;1.00;C 
08/06/2019;24.00;33.20;29.10;79.00;18.10;3.20;6.00;270.00;2.00;C 
09/06/2019;25.00;32.80;29.10;76.00;0.00;4.70;6.00;320.00;1.00;C 
10/06/2019;26.00;33.60;29.10;70.00;0.00;5.70;3.00;130.00;1.00;C 
11/06/2019;26.00;33.80;29.70;74.00;0.00;6.20;3.00;330.00;1.00;C 
12/06/2019;27.00;33.40;29.70;74.00;0.00;5.00;3.00;330.00;1.00;C 
13/06/2019;28.00;32.40;29.80;75.00;0.00;5.50;5.00;280.00;1.00;C 
14/06/2019;26.00;31.60;28.60;78.00;0.00;4.20;4.00;230.00;1.00;C 
15/06/2019;26.00;32.40;29.20;77.00;5.00;2.00;3.00;80.00;1.00;C 
16/06/2019;27.00;33.60;29.50;74.00;0.00;4.00;5.00;290.00;2.00;C 
17/06/2019;25.00;33.20;29.30;72.00;0.00;2.50;4.00;100.00;1.00;C 
18/06/2019;25.00;33.40;28.80;70.00;0.00;4.80;3.00;150.00;1.00;C 
19/06/2019;25.00;34.40;29.50;72.00;;6.20;4.00;110.00;1.00;C 
20/06/2019;27.00;34.40;29.60;66.00;0.00;6.50;4.00;290.00;1.00;C 
21/06/2019;26.00;33.20;28.60;72.00;0.00;5.30;6.00;310.00;1.00;C 
